page_id,name,page_created,page_type,count,fb,wel_opens,wel_clicks,wel_acts,opens_14day,clicks_14day,acts_14day,num_donations_14day,amt_donations_14day,num_recur_14day,amt_recur_14day,usa,can,uk,aus,nz,nuk_eur,row,en,de,fr,acts_90day,num_donations_90day,amt_donations_90day
1104,eoy-bees-fundraiser,2013-12-28 18:24:36,Donation,315,15,296,156,151,367,194,484,351,5094.00,9,85.00,84,45,48,55,13,62,8,306,4,5,797,385,5439.45
1096,pnc-mountaintop-removal,2013-12-23 13:11:19,Petition,1043,464,653,231,375,1025,327,1025,2,4.00,1,1.00,1008,6,6,2,1,14,6,1041,1,1,1359,15,281.00
1093,allied-down-live-plucking,2013-12-20 19:19:07,Petition,129,127,66,20,26,94,26,33,"","","","",63,3,9,0,3,29,22,125,3,1,91,3,52.00
1092,vip_add_dec2013,2013-12-19 21:03:03,Import,62,62,"","","",27,1,2,"","","","",61,0,0,0,0,1,0,61,0,1,4,"",""
1088,starbucks-san-jose,2013-12-18 22:15:40,Petition,17980,16798,9605,2412,2240,18613,3786,4212,12,130.92,1,3.00,16274,837,396,63,19,250,141,17923,25,32,6907,93,677.56
1082,haiti-hanes,2013-12-18 19:39:10,Petition,4437,2896,2932,980,919,4252,1318,2188,5,28.00,"","",1975,840,571,307,76,497,171,4339,58,40,4390,102,934.38
1081,zara-letter,2013-12-18 13:12:45,Petition,119,14,42,12,24,61,16,133,"","","","",8,0,0,0,0,105,6,119,0,0,142,"",""
1077,barrier-reef-lendlease,2013-12-17 15:36:49,Petition,5253,4581,3242,1078,1005,4710,1394,2132,16,147.00,"","",1416,538,1388,434,117,1146,214,5134,68,51,4943,115,1139.94
1071,wilmar-donate,2013-12-14 20:29:31,Donation,138,138,97,65,58,139,79,203,162,2151.00,3,10.00,31,12,19,47,4,23,2,137,0,1,351,175,2330.00
1068,private-prison-miscarriage,2013-12-13 18:45:55,Petition,69,64,46,11,13,59,12,21,"","","","",4,0,56,2,0,7,0,69,0,0,38,"",""
1067,canada-post-conflict-interest,2013-12-13 18:08:50,Petition,42627,39986,25748,5589,6417,35313,6833,9125,59,606.91,"","",296,41980,110,43,16,101,81,42462,3,162,17144,288,2985.85
1066,brazil-terminator-seeds,2013-12-13 12:01:31,Petition,84488,73892,66215,21320,19639,113297,32500,34457,615,5420.69,22,124.50,24273,10358,16041,8012,2249,19623,3932,81767,1501,1220,69996,2165,21580.23
1063,aclu_verizonatt_list_swap_1013,2013-12-12 23:59:33,Import,6564,6564,5654,2590,2483,8244,4067,3881,16,233.00,1,10.00,6468,10,13,12,3,37,21,6549,5,10,12409,252,2888.12
1030,canada-sued-for-250-million-fracking,2013-12-10 02:56:39,Petition,60,48,50,16,20,66,17,33,1,3.00,"","",0,58,2,0,0,0,0,59,0,1,57,2,28.00
1024,trade-sustainers,2013-12-09 15:02:14,Donation,304,13,267,135,127,436,201,484,335,4874.30,5,116.00,103,27,29,104,10,29,2,300,2,2,771,394,6431.58
1010,rbs-bonuses,2013-12-06 15:25:28,Petition,65,40,45,17,19,60,22,48,"","","","",1,0,61,0,0,3,0,65,0,0,68,"",""
1007,australia-minimum-wage,2013-12-05 19:47:32,Petition,3129,3098,1659,468,535,1875,514,589,3,24.00,"","",31,13,40,3011,12,14,8,3129,0,0,1503,39,292.62
1005,gmo-salmon-health-canada-rejection-franken-fish,2013-12-05 02:00:27,Petition,10468,6221,8044,2461,2244,11542,3668,4903,10,85.80,1,7.50,204,10035,33,37,8,94,57,10407,8,53,9583,186,2967.68
1002,costa-rica-esta-siendo-demandada,2013-12-04 21:11:46,Petition,2705,2115,2,"",1,11,2,346,1,4.00,"","",150,21,20,3,1,597,1913,2567,1,18,404,2,5.00
1001,liberals-threatening-defunding-abc,2013-12-04 20:53:07,Petition,3259,1624,2416,909,798,3293,1074,1432,23,433.00,"","",20,6,18,3175,4,21,15,3255,1,3,3633,126,2155.36
1000,black-rhino-auction,2013-12-04 17:51:41,Petition,72,62,30,10,16,64,16,21,"","","","",31,6,7,2,0,25,1,72,0,0,40,"",""
997,topshop-angora-rabbit,2013-12-04 13:18:59,Petition,136378,116661,72877,15016,14854,162683,30543,29838,134,1138.32,6,24.00,10472,3891,91262,4519,751,20440,5043,135255,549,574,65921,739,6045.81
996,monsanto-uk-govt-new-bbfs,2013-12-03 21:48:39,Petition,62,49,41,28,32,65,35,51,"","","","",1,0,58,0,0,2,1,62,0,0,60,5,73.00
992,prison-phones-instate,2013-12-02 20:45:07,Petition,531,287,229,105,96,428,154,267,1,10.00,"","",501,7,7,3,1,5,7,530,0,1,504,8,104.00
982,tpp-lawsuits,2013-11-28 19:59:05,Petition,15595,9519,11593,5362,4931,18997,7524,10405,98,1119.60,"","",2257,1763,5114,2269,474,3254,464,15132,246,217,21947,944,10683.61
979,instaguns,2013-11-27 18:46:24,Petition,1680,1296,988,259,239,1534,371,537,1,3.00,"","",1528,23,34,13,4,47,31,1672,5,3,1086,12,86.74
974,ttip-gmo-europe,2013-11-26 11:25:34,Petition,182,160,130,45,44,189,78,87,"","","","",2,2,76,0,0,96,6,168,10,4,240,9,55.68
973,save-bees-canada,2013-11-25 20:50:26,Petition,14381,11088,9360,3441,3163,18732,5946,6229,44,452.96,"","",478,13427,119,65,13,194,85,14260,15,106,12035,289,3779.64
971,chick-fil-A-eat-more-kale,2013-11-25 12:24:11,Petition,1777,1318,805,303,272,1256,423,766,4,50.00,"","",1739,10,7,3,2,10,6,1776,1,0,1289,23,242.00
970,save-bees-usa-epa,2013-11-22 23:58:55,Petition,4190,4025,2310,689,662,3259,948,959,3,28.00,"","",3578,169,186,62,4,131,60,4177,5,8,2745,33,420.62
959,save-our-ticket-offices,2013-11-21 11:28:37,Petition,1609,1475,1078,319,378,1465,434,542,"","","","",16,2,1513,12,5,50,11,1605,1,3,1096,13,68.46
956,save-bees-oz-now,2013-11-20 21:18:07,Petition,9428,7549,6833,2840,2495,11573,4253,4355,52,634.15,"","",188,61,216,8513,155,194,101,9401,11,16,9612,433,5755.60
952,baby-seals-hatem-yavuz,2013-11-19 19:48:14,Petition,59,50,44,12,13,71,25,32,"","","","",1,0,1,50,4,2,1,58,0,1,76,1,5.00
941,mining-costarica,2013-11-15 20:30:33,Petition,105749,93459,59901,19737,19348,77689,24530,29639,128,1642.88,4,8.00,31465,17393,18901,6101,1934,19421,10534,104030,745,972,66454,1792,18409.18
936,us-airways-service-dog,2013-11-15 14:11:59,Petition,6543,5197,2714,882,929,4212,1099,2152,1,25.00,"","",5995,154,111,31,4,139,109,6521,13,9,3936,29,244.32
934,g4s-atos-taxes-contracts,2013-11-14 11:23:24,Petition,94,89,62,25,22,88,31,32,"","","","",1,0,92,0,0,1,0,94,0,0,93,1,15.00
931,allout_coke_list_swap_10_13,2013-11-13 18:29:08,Import,33027,33027,26036,10093,9946,41594,17124,16099,50,668.00,"","",7540,2403,9396,2204,365,8867,2252,31967,743,317,64571,1451,13557.72
926,g4s-atos-taxes,2013-11-12 11:35:26,Petition,1292,1258,1045,329,360,1718,534,566,1,3.00,"","",7,0,1264,3,0,15,3,1292,0,0,1444,19,132.11
924,coal-port-great-barrier-reef,2013-11-11 21:03:48,Petition,3925,3029,2444,890,746,3622,1261,1425,7,47.00,"","",189,91,203,3188,35,158,61,3911,7,7,3677,124,971.00
902,secret-plan-to-save-bees,2013-11-07 21:37:50,Donation,475,94,333,210,190,532,304,684,552,8007.75,22,104.75,210,68,59,66,10,54,8,464,6,5,1269,630,9200.89
898,bc-alberta-surprising-pipeline-deal-not-rob-ford-news,2013-11-06 22:02:46,Petition,18387,16789,3342,1141,1030,13857,4209,4539,14,103.00,2,2.00,229,17764,93,84,16,136,65,18281,11,95,15451,245,1898.40
895,tesco-face-scans,2013-11-06 17:03:16,Petition,150,88,77,39,44,177,85,148,"","","","",0,0,146,0,0,4,0,150,0,0,258,7,90.00
891,buffett-rail-workers,2013-11-05 20:15:59,Petition,181,56,15,8,8,90,31,131,1,8.00,"","",179,0,1,0,0,0,1,181,0,0,294,4,45.00
886,serco-yarls-wood,2013-11-01 12:54:40,Petition,5738,4733,3321,1180,1123,4785,1508,2019,22,215.50,2,3.00,180,45,4942,86,23,352,110,5705,16,17,5109,128,1117.37
883,save-the-coop-bank,2013-10-31 13:48:22,Petition,9509,6902,7186,2947,2743,13413,5198,5735,58,447.50,"","",55,23,9130,52,20,175,54,9486,8,15,11960,287,2154.09
881,coke-premier-recylcing,2013-10-30 20:26:59,Petition,21289,19474,15805,4413,3852,21165,5415,5224,115,1290.40,1,1.00,246,103,400,19811,203,323,203,21238,28,23,11842,459,6390.65
880,walmart-gestation-crates,2013-10-30 18:57:06,Petition,65,48,14,3,5,28,5,22,"","","","",61,2,0,0,0,1,1,65,0,0,59,2,23.00
879,monsanto-washington-gmo,2013-10-30 18:49:33,Petition,74,47,44,30,31,72,45,68,2,9.00,"","",25,3,22,2,3,9,10,74,0,0,117,7,54.00
878,eu-fructose,2013-10-30 13:11:39,Petition,3915,2712,3614,1367,1239,5317,1994,2357,9,64.72,"","",99,45,2034,71,18,1592,56,3785,75,55,4307,106,1249.48
877,tell-seaworld-stop-kidnapping-punishing-whales-cnn-blackfish,2013-10-29 21:53:31,Petition,5178,5151,3108,437,678,3871,540,779,3,51.59,"","",2672,2090,118,82,58,68,90,5169,7,2,1448,21,266.04
876,northern-dynasty-minerals,2013-10-29 21:13:35,Petition,10331,7797,5149,2185,2148,8360,3466,4700,11,284.00,"","",4350,1278,1253,905,156,2008,381,10071,110,150,11028,228,2933.48
875,end-private-school-discrimination,2013-10-29 20:58:20,Petition,24203,23226,13467,3659,3151,28305,6829,5796,78,699.25,1,2.00,667,258,1366,19688,827,1006,391,24161,24,18,13855,373,3877.88
872,pharmacist-assisting-in-lethal-injections,2013-10-28 20:56:16,Petition,862,307,628,200,187,1022,278,387,2,8.00,"","",708,6,48,2,0,88,10,835,5,22,723,5,39.00
869,stop-harpers-ceta,2013-10-18 20:34:23,Petition,339,294,161,76,72,294,133,174,"","","","",5,329,3,0,0,1,1,339,0,0,396,6,24.07
860,ikea-bangladesh-accord,2013-10-16 09:25:47,Petition,75,58,42,13,15,70,16,32,"","","","",16,8,13,11,0,26,1,75,0,0,61,1,4.00
841,asda-bangladesh-accord,2013-10-09 10:59:54,Petition,1345,828,816,396,366,1604,666,995,3,15.00,"","",246,7,994,17,2,54,25,1338,2,5,2065,47,405.00
840,hbc-bangladesh-fire-killing-10,2013-10-08 23:08:39,Petition,445,226,236,105,99,465,190,282,"","","","",26,391,9,1,0,16,2,445,0,0,595,8,76.00
835,hobby-lobby-jewish,2013-10-03 13:38:27,Petition,271,107,129,38,50,223,57,203,1,50.00,"","",267,1,0,1,0,0,2,271,0,0,234,1,50.00
834,Buffett-steel,2013-10-02 22:53:46,Petition,1357,576,789,417,397,1203,530,1094,14,162.00,"","",444,177,307,136,11,196,86,1323,12,22,2082,64,780.97
833,donate-to-sumofus-wrapper,2013-10-02 19:57:45,Donation,425,245,274,111,158,447,180,551,499,8349.47,29,734.44,137,86,47,83,24,40,8,424,1,0,868,581,9792.07
831,land-grabs,2013-10-02 15:01:46,Petition,1991,576,1144,606,542,1767,805,1426,16,192.00,"","",508,281,489,259,19,332,103,1942,21,28,3278,107,1033.00
830,daily-mail-ed-miliband,2013-10-02 13:15:28,Petition,3592,2335,2640,794,747,5451,1571,1924,6,58.00,"","",22,12,3443,18,8,70,19,3580,2,10,3979,70,446.00
828,ftf-swap-913,2013-10-01 14:34:28,Import,4501,4501,5169,3423,3307,9471,5540,5291,31,474.50,1,7.50,4363,15,24,8,5,70,16,4484,5,12,16551,257,2875.00
824,world-food-prize-monsanto-syngenta,2013-09-30 20:12:15,Petition,136686,82092,76869,36273,34289,154431,57050,63923,183,1840.77,5,17.00,44314,20694,10736,7551,2099,45392,5900,129952,2485,4248,130530,4195,46338.77
823,nbc-nra-elephant-murder,2013-09-27 21:55:02,Petition,96,42,51,15,22,127,39,97,1,3.00,"","",89,1,2,0,2,2,0,95,1,0,158,5,42.00
819,qatar-world-cup,2013-09-27 09:37:09,Petition,79,65,65,19,17,103,28,39,"","","","",19,9,20,7,1,9,14,79,0,0,70,2,5.00
813,river-island-victory-ewm,2013-09-25 16:21:14,Petition,502,265,303,173,164,769,410,486,"","","","",6,8,456,4,1,21,6,497,2,3,1102,13,185.00
811,abbott-boycotts,2013-09-23 21:27:39,Petition,20012,14003,12280,5460,5010,21672,9017,11161,29,343.90,"","",161,71,277,18973,144,270,116,19955,30,27,28358,934,10730.81
809,sec-ceo-pay,2013-09-23 18:44:58,Petition,1677,793,720,283,265,1256,435,1052,7,95.00,"","",1634,13,4,3,1,13,9,1674,0,3,1949,31,566.00
802,nestle-water-pakistan,2013-09-19 12:03:32,Petition,163180,149959,48018,16958,15825,156395,46247,44063,219,2176.17,5,7.50,26859,10589,55646,13131,3534,42912,10509,159211,2267,1700,134883,3233,28844.42
800,lawsuits-fundraiser,2013-09-18 20:07:01,Donation,116,2,72,44,42,130,76,185,131,2123.00,3,26.00,48,29,9,17,2,7,4,115,0,1,392,161,2519.00
799,nestle-doesnt-get-it,2013-09-18 18:53:41,Donation,198,11,125,88,79,186,142,316,225,2179.25,11,22.75,6,26,48,56,7,50,5,195,3,0,478,260,2666.46
798,palm-oil-research,2013-09-18 17:42:41,Donation,143,6,37,20,18,141,78,212,162,2661.50,5,18.50,58,21,13,31,3,16,1,143,0,0,453,206,3242.50
789,tuc-bangladesh-swap,2013-09-13 15:05:43,Petition,500,74,485,371,357,973,625,576,"","","","",3,0,487,1,1,8,0,500,0,0,3010,29,163.60
785,lululemon-bangladesh,2013-09-12 22:26:28,Petition,1723,1273,943,371,345,2150,745,975,7,88.00,"","",178,1371,33,77,18,29,17,1714,4,5,1954,40,380.00
780,google-ivory-trade,2013-09-11 17:49:57,Petition,14600,8496,8285,3403,3240,14884,5639,8355,46,565.00,"","",5621,1343,2837,1438,196,2185,980,14210,179,211,16850,409,5434.29
778,alec-facebook-google-yelp,2013-09-11 13:46:24,Petition,5204,2708,2289,902,874,4881,1726,3162,7,51.00,"","",4949,44,58,25,5,82,41,5195,6,3,5661,83,1309.00
775,mcdonalds-tecoma-australia,2013-09-09 14:51:25,Petition,1124,669,771,315,290,1008,424,770,2,70.00,"","",14,5,23,1054,5,16,7,1122,0,2,1771,28,336.00
772,river-island-bangladesh,2013-09-06 10:28:05,Petition,3721,1657,2085,1196,1129,5174,2716,2521,6,42.00,"","",37,12,3511,21,10,90,40,3712,4,5,13873,184,1325.00
769,getup-ad-corporate-censorship,2013-09-04 21:29:22,Petition,871,514,12,10,11,788,374,514,5,27.00,"","",8,4,10,832,2,12,3,868,1,2,1678,23,315.00
767,nestle-freeloading-off-BC,2013-09-04 15:04:57,Petition,7219,3625,1357,547,510,6201,2571,4373,16,137.66,"","",1081,3820,878,264,46,1002,128,7087,56,76,11825,175,2150.78
756,vipaddaugust29,2013-08-27 19:23:03,Import,85,85,"","","",35,2,2,"","","","",66,0,13,0,0,3,3,85,0,0,11,"",""
751,bangladesh-compensation,2013-08-26 19:49:38,Petition,99,53,15,7,6,62,25,65,"","","","",31,14,19,12,0,20,3,98,0,1,166,3,10.00
750,fast-food-strike-donate,2013-08-26 16:07:40,Donation,55,4,1,"","",32,11,61,58,1224.00,"","",55,0,0,0,0,0,0,55,0,0,127,62,1268.00
742,guardian-support,2013-08-20 15:49:29,Petition,3981,2662,167,71,68,2471,831,1749,2,27.50,"","",144,65,2708,142,21,832,69,3914,44,23,7252,107,1068.46
740,chicago-bees-legal,2013-08-19 21:56:16,Donation,226,9,"","","",134,49,256,232,4200.00,2,120.00,142,51,1,26,1,3,2,225,0,1,551,268,4953.00
738,bees,2013-08-16 17:38:44,Petition,134,133,42,17,15,107,35,38,1,8.00,"","",68,23,12,18,1,9,3,133,0,1,156,7,83.00
734,international-olympic-committee-russia-anti-gay-laws,2013-08-14 16:26:33,Petition,460,357,4,"","",253,84,125,"","","","",68,53,171,31,32,97,8,456,4,0,488,5,45.00
733,cross-country-disabled,2013-08-14 14:40:33,Petition,7508,4911,95,30,29,5485,1652,1957,3,16.50,"","",235,48,6749,131,25,269,51,7499,2,7,8156,72,641.00
732,miss-universe-russia,2013-08-12 21:34:53,Petition,198,174,"","","",89,16,41,"","","","",65,32,16,8,1,69,7,185,4,9,164,3,22.00
731,ryanair-safety,2013-08-12 11:34:44,Petition,3920,1563,18,7,6,2734,752,2860,1,10.00,"","",62,25,2561,42,11,1183,36,3861,24,35,6499,37,285.00
727,coke-russia-lgbt,2013-08-08 12:26:33,Petition,271678,261686,47993,8724,7831,309520,53741,41085,975,7378.95,6,42.00,65165,22418,115788,16097,3592,41268,7350,270142,907,629,131776,2852,23226.40
719,topshop-bangladesh,2013-08-05 09:57:09,Petition,238,208,3,1,1,236,73,87,"","","","",1,3,220,0,1,10,3,237,1,0,374,2,4.00
712,Amazon-zero-hour-uk,2013-07-30 17:26:31,Petition,224,99,"","","",206,84,177,2,10.00,"","",9,2,197,3,0,11,2,223,1,0,506,4,30.00
705,royal-mail-letter,2013-07-22 13:11:14,Petition,219,93,"","","",171,50,150,1,10.00,"","",0,0,214,2,1,2,0,218,0,1,541,6,48.00
703,seaworld-blackfish,2013-07-19 16:15:47,Petition,106,29,28,6,7,65,23,92,"","","","",67,10,24,0,0,5,0,106,0,0,153,1,15.00
702,good-jobs-nation,2013-07-19 15:26:22,Petition,125,47,4,4,1,50,24,87,"","","","",114,0,0,0,0,10,1,125,0,0,207,1,25.00
697,amazon-rugeley,2013-07-17 16:57:54,Petition,52,34,5,1,4,34,15,30,"","","","",6,3,29,3,1,7,3,51,1,0,113,"",""
695,eli-lilly,2013-07-16 19:16:42,Petition,3307,1780,171,85,83,2403,893,1820,8,151.00,"","",199,2982,28,16,19,27,36,3289,2,16,4769,92,1510.83
694,fire-erm,2013-07-15 19:56:29,Petition,200,35,6,1,1,81,25,160,"","","","",186,3,2,3,0,2,4,199,0,1,421,1,5.00
689,google-climate-deniers,2013-07-09 21:04:02,Petition,3129,787,35,20,18,1694,738,2285,7,170.77,"","",1471,485,484,324,57,244,64,3095,16,18,6615,89,1720.77
688,usda-chicken,2013-07-09 20:42:29,Petition,3282,984,85,29,27,748,163,1849,3,35.00,"","",3210,15,14,4,0,20,19,3278,4,0,4402,26,225.00
686,bank-of-america-credit-unions,2013-07-09 16:00:43,Petition,3069,1009,1100,514,527,2001,896,2497,3,30.00,"","",3031,4,8,9,1,9,7,3068,1,0,4184,39,504.00
681,monsanto-brainwashes-kids,2013-07-04 12:34:21,Petition,150,84,12,7,8,70,28,86,1,10.00,"","",88,23,19,6,0,10,4,147,1,2,205,2,14.00
677,kellogg-palm-oil,2013-07-02 22:16:19,Petition,11781,5782,1475,519,488,6824,2242,4920,46,1171.06,1,3.00,3071,1145,2546,2668,198,1655,498,11458,96,227,15433,286,4001.71
675,resolute-greenpeace-canada,2013-07-02 17:46:34,Petition,59,45,28,7,9,46,14,31,"","","","",6,47,3,0,0,2,1,58,0,1,98,4,37.00
672,charles-should-pay-taxes,2013-07-01 13:56:53,Petition,1399,838,35,20,18,1441,501,877,11,396.00,"","",13,12,1333,12,4,22,3,1399,0,0,2676,19,429.00
669,bees-neonicotinoids-icg,2013-06-28 06:41:08,Donation,637,25,2,4,4,179,46,651,644,13131.00,3,44.00,424,131,16,43,6,13,4,636,1,0,1553,719,15020.00
665,security-improvements,2013-06-27 17:37:40,Donation,78,1,"","","",36,23,101,80,1248.00,3,18.00,36,21,5,11,2,3,0,78,0,0,238,93,1536.00
659,daily-mail-rihanna-rape,2013-06-25 17:50:19,Petition,64,30,"","","",34,9,33,"","","","",3,0,58,0,0,2,1,64,0,0,76,1,5.00
657,save-our-royal-mail,2013-06-24 16:27:06,Petition,4364,2427,369,156,149,1958,496,1636,2,19.00,"","",31,19,4209,22,10,58,15,4354,3,7,6316,46,966.00
656,walmart-firings,2013-06-24 16:01:38,Petition,567,231,14,5,5,233,87,365,1,20.00,"","",508,26,20,1,0,8,4,567,0,0,874,9,165.00
655,rivers-bigw-bangladesh,2013-06-24 11:28:54,Petition,1394,1061,17,5,6,540,108,608,"","","","",7,5,11,1350,6,6,9,1393,0,1,1743,34,514.00
654,library-canada,2013-06-20 21:13:22,Petition,1632,604,6,5,3,938,300,1030,5,105.00,"","",40,1554,15,1,0,12,10,1624,1,7,1937,28,796.00
651,pa-recruitment,2013-06-20 19:13:27,Petition,75,3,"","","",26,9,79,1,7.00,"","",72,0,1,0,0,1,1,75,0,0,125,3,26.00
644,mcdonalds-debit-card,2013-06-18 15:48:49,Petition,18760,1952,18,10,10,21305,11769,10698,37,547.00,"","",16902,825,582,56,18,235,142,18717,24,19,59921,525,7768.00
643,lufthansa-turkey,2013-06-17 19:44:27,Petition,60,26,"","","",23,3,36,"","","","",5,4,9,2,0,39,1,56,2,2,98,"",""
622,ben-jerrys-gmo-free,2013-06-05 14:03:32,Petition,2767,802,26,10,11,1612,456,2146,34,618.00,"","",2052,387,45,72,7,166,38,2744,8,15,4086,79,1496.00
611,honey-fake-walgreens,2013-05-30 16:27:10,Petition,7995,1258,1231,482,469,4129,1388,7081,16,151.00,"","",7392,293,94,44,11,97,64,7971,11,13,11826,162,2048.01
607,nfl-tax-exemption,2013-05-29 20:00:03,Petition,65,36,14,4,4,69,15,39,"","","","",63,2,0,0,0,0,0,65,0,0,88,"",""
602,nike-cotton,2013-05-25 00:26:34,Petition,2363,1098,43,13,12,1482,525,1280,1,5.00,"","",697,346,486,265,12,455,102,2320,26,17,3399,47,611.00
601,nestle-water-ontario,2013-05-24 14:04:46,Petition,24865,17799,6270,1518,1355,16845,4508,7358,13,90.88,2,14.30,2625,19212,1271,443,78,979,257,24628,69,168,20421,338,5436.08
597,350-swap-may13,2013-05-23 19:05:25,Import,1431,1431,"","","",2373,1725,1435,"","","","",23,4,723,3,1,672,5,1315,46,70,5943,77,1101.00
596,abc-privatisation,2013-05-23 19:02:46,Petition,165,157,"","",1,152,35,105,"","","","",0,0,0,165,0,0,0,165,0,0,192,4,55.00
580,bunnings-warehouse-bees-neonicotinoids,2013-05-09 20:27:14,Petition,7232,5540,1035,413,363,4696,1408,2411,8,264.33,1,25.00,241,40,142,5982,668,114,45,7206,9,17,8743,213,3331.48
573,joe-fresh,2013-05-03 22:20:56,Petition,1011,365,7,2,2,841,160,284,8,218.00,"","",60,859,17,9,3,47,16,1000,5,6,1015,16,356.00
570,ciw-wendys,2013-05-02 14:53:08,Petition,2101,372,150,48,42,1128,357,1043,5,75.00,1,5.00,1685,352,17,3,0,16,28,2099,1,1,2823,27,410.00
569,cbc-harper,2013-05-02 01:19:49,Petition,6521,4025,26,4,4,5177,1085,2472,29,637.00,"","",55,6391,16,16,3,26,14,6507,1,13,6510,85,1623.00
568,harper-cbc-ln,2013-05-02 00:04:01,Petition,6118,6088,6,2,2,5979,1559,1217,52,655.00,"","",44,6023,16,6,2,13,14,6086,2,30,8440,157,2171.92
567,harper-cbc,2013-05-01 00:20:05,Petition,27111,24182,21,5,4,20587,3883,4268,132,1718.00,"","",293,26513,86,40,7,110,62,27035,11,65,17652,299,4108.12
564,bangladesh-building-collapse,2013-04-29 23:53:24,Donation,129,12,1,"","",99,39,129,132,5435.50,"","",69,0,17,35,0,6,2,126,1,2,336,138,5650.50
562,monsanto-roundup-dangers,2013-04-26 16:08:39,Petition,4219,1858,103,43,35,1817,589,2294,9,187.15,"","",1548,914,512,408,65,656,116,4137,37,44,6385,110,1509.75
559,tar-sands-spill,2013-04-25 19:03:50,Petition,4298,3407,3,1,1,3194,2420,2330,3,33.00,"","",4097,39,20,10,1,78,53,4272,15,11,13932,98,1588.00
544,glade-chemicals,2013-04-20 18:10:33,Petition,718,125,20,6,6,234,83,594,2,23.00,"","",678,15,12,1,1,4,7,717,1,0,1172,13,164.00
536,kxl-final-comments,2013-04-18 13:42:57,Letter,869,210,3,2,2,165,47,621,1,10.00,"","",810,15,4,7,1,12,20,867,1,1,1453,12,505.00
534,Guitar_Center_Bain,2013-04-17 20:01:18,Petition,1048,508,23,5,5,768,211,561,1,20.00,"","",1009,16,7,3,0,10,3,1048,0,0,1110,6,69.00
531,zara-sweatshops,2013-04-16 20:57:44,Petition,167,163,139,25,27,277,40,48,"","","","",43,17,22,19,8,34,24,163,2,2,129,3,17.48
526,julia-trigg-farm-transcanada,2013-04-12 21:12:40,Petition,251,117,3,"","",80,22,143,"","","","",161,59,6,14,0,10,1,247,1,3,389,1,12.00
522,hospital-corporation-of-america-discrimination,2013-04-11 16:04:41,Petition,121,60,"","","",109,21,80,"","","","",72,25,7,6,1,8,2,121,0,0,159,"",""
520,temporary-foreign-workers,2013-04-10 21:12:00,Petition,72,34,"","",21,74,19,72,"","","","",1,54,0,0,0,3,14,72,0,0,95,"",""
519,monsanto-is-killing-the-monarchs,2013-04-10 17:41:30,Petition,43985,34940,26400,8439,7975,46553,12460,15977,141,1369.01,1,1.00,26180,5150,3334,1912,646,4991,1772,43042,431,512,33088,748,9747.36
517,exxon-spill-kxl-ads,2013-04-09 17:46:21,Donation,87,1,"","","",83,21,105,87,1076.00,"","",72,13,0,0,1,1,0,87,0,0,192,91,1131.00
512,koch-brothers-newspaper,2013-04-08 19:02:24,Petition,113,36,"","","",37,15,73,"","","","",108,1,1,0,0,1,2,113,0,0,152,"",""
511,rapid-response-direct,2013-04-07 18:43:54,Petition,809,612,"","","",612,213,102,1,10.00,"","",388,144,60,38,3,131,45,797,8,4,707,9,119.00
508,rapid-response,2013-04-05 22:20:06,Petition,336,239,"","","",290,115,104,"","","","",170,89,25,20,0,15,17,330,2,4,358,"",""
507,bangladesh-arrival,2013-04-05 22:17:59,Petition,2902,1936,5,1,1,1795,675,1399,4,130.00,"","",1873,544,154,101,8,101,121,2888,6,8,3710,23,384.00
506,AprVIPupdate,2013-04-02 17:41:52,Import,51,51,"","","",1,1,"","","","","",50,1,0,0,0,0,0,51,0,0,2,"",""
505,exxon-spill,2013-04-01 10:03:06,Petition,1999,651,12,3,3,1287,486,1406,5,123.00,"","",1497,70,92,125,12,161,42,1971,18,10,3461,11,216.00
504,united-climate-lobbying,2013-03-29 16:49:02,Petition,1265,150,6,1,1,594,249,681,1,20.00,"","",374,104,368,39,13,340,27,1197,26,42,3301,39,611.00
499,suncor-spill,2013-03-26 23:39:36,Petition,793,365,3,4,4,531,194,509,1,3.00,"","",77,668,14,4,3,22,5,787,1,5,1592,9,219.00
494,goldcorp-tahoe,2013-03-25 18:23:04,Petition,787,631,"","","",427,187,202,"","","","",245,356,33,16,3,114,20,772,2,13,779,2,6.00
493,daily-mail-littlejohn-lucy-meadows-intl,2013-03-23 23:59:35,Petition,3560,1847,3,3,2,1682,514,1795,5,45.00,"","",1506,822,399,443,79,232,79,3542,9,9,4176,13,191.00
492,starbucks-gay-marriage,2013-03-22 20:30:45,Petition,52,17,"","","",26,4,40,"","","","",50,0,0,2,0,0,0,52,0,0,62,1,5.00
491,money-in-politics,2013-03-22 18:43:23,Petition,4378,2319,36,6,6,488,143,1579,11,310.00,"","",4286,16,16,6,1,29,24,4373,2,3,5703,52,1436.00
490,daily-mail-littlejohn-lucy-meadows,2013-03-22 02:48:39,Petition,109130,89026,133,31,36,121818,21207,11393,728,7813.97,2,22.50,5133,1396,93184,2785,452,5223,957,108888,113,129,59649,948,10635.97
485,conocophillips-arctic,2013-03-14 20:02:28,Petition,1595,282,3,2,2,841,352,855,4,38.00,1,5.00,337,794,101,181,7,149,26,1566,17,12,2828,17,382.22
482,aspartame-milk-fda,2013-03-12 20:21:54,Donation,81,3,"","","",45,23,103,81,1112.00,1,3.00,79,0,1,0,0,0,1,80,0,1,222,84,1170.00
